id,Tweet,following,followers,actions,is_retweet,tweet_url
1856,'Quer assistir sua série preferida por um preço baixo veyr????? Me chama no pv amg  #Netflix #planonetflix#BlackFriday https://t.co/pNwV93kF9G',43,1,0,False,https://twitter.com/Bitch_im_a_c0w/status/1465796998397890563
1857,'P-R-E-Ç-Ã-O‼️ #BlackFriday NATURADeo Parfum Ilía - 50ml******* R$63,67 ******* Frete Grátis.✅ Use o Cupom 15EXTRA Confira https://t.co/qGhqJGw7H3 https://t.co/wFOHy9hUEL',17,16,0,False,https://twitter.com/coisinhasachada/status/1465796813357826058
1858,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',587,526,1196,True,https://twitter.com/mahjlk/status/1465796516640137224
1859,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1501,1335,1196,True,https://twitter.com/keigabytp/status/1465796425661526017
1860,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',2155,2191,1196,True,https://twitter.com/sgzylili/status/1465796291833778184
1861,'TOP Preço‼️ #BlackFriday NATURA▪️ Essencial Exclusivo Masculino - 100 ml🔥 R$ 94,32 Frete Grátis‼️.✅ Use o Cupom MAIS20 ou 15EXTRA🛒 https://t.co/ZSyEjX2pXl https://t.co/gVeUEPBstD',17,16,0,False,https://twitter.com/coisinhasachada/status/1465796185470472194
1862,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',437,73,1196,True,https://twitter.com/InsomniaMuse01/status/1465795984953327617
1863,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1107,888,1196,True,https://twitter.com/pinkyoubae/status/1465795798239748101
1864,'#promoção #oferta  Aparelho de Jantar 12 Peças Wheaton Vidro Redondo - R$ 49,90  #BlackFriday #BlackFriday2021 https://t.co/avPH1wugM0',37,24503,2,False,https://twitter.com/PromobitOficial/status/1465795783572217860
1865,'#promoção #oferta  Jogo de Copos de Vidro 300ml 6 Peças Nadir Oca Long - R$ 19,90  #BlackFriday #BlackFriday2021 https://t.co/FUd9VzCBH3',37,24503,2,False,https://twitter.com/PromobitOficial/status/1465795528504094733
1866,'Black Friday 2021: Registrado em Goiás aumento de 192% do número de autuações em lojas, comparado com 2020.Leia mais: https://t.co/98OG3UVj3m#BlackFriday #Goiás #Autuações https://t.co/5jYUD1tosm',3090,7443,0,False,https://twitter.com/diariodoestado/status/1465795425940742152
1867,'Alô @ASTROGamingBR! Eu “mendiguei” um H7 mas não rolou! Aproveitei a blackfriday e garanti o meu. Agora será que rola um suporte pra eu apoiar esse #A20 ? Ps: senti falta de uma key do Dolby atmos. https://t.co/toLCuE9ufk',595,75,2,False,https://twitter.com/lucasmpak/status/1465795039636905990
1868,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',359,110,1196,True,https://twitter.com/brum_azambuja/status/1465795034876420102
1869,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',589,485,1196,True,https://twitter.com/wthjude/status/1465794687315451912
1870,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',4008,4023,1196,True,https://twitter.com/Chalamet1302/status/1465794442342932483
1871,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',285,318,1196,True,https://twitter.com/LuaMagalhaes24/status/1465794392598454276
1872,'Dona @submarino enganando cliente (eu) na #BlackFriday, informando um prazo de entrega antes e outro depois da compra. Em resumo, o pedido que deveria ter chegado hoje, agora só dia 02/12. https://t.co/741N7xYayt',308,315,0,False,https://twitter.com/_sousamarcos/status/1465794344686870531
1873,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',829,310,1196,True,https://twitter.com/maricblima/status/1465794341067177986
1874,'#promoção #oferta  [Marketplace] Barbeador Elétrico Philips - R$ 217,75  #beleza #saude #BlackFriday #BlackFriday2021 https://t.co/dMdfhMhbpr',37,24503,1,False,https://twitter.com/PromobitOficial/status/1465794271395598337
1875,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',2208,2147,1196,True,https://twitter.com/potterstrings/status/1465793931183108103
1876,'ooi pessoal! Tenho uma lojinha no insta e por causa da Blackfriday lancei várias promoções...E está aí algumas delas!rt p ajudar a amiga aqui 🥺 https://t.co/tYwHNzmIk2',626,554,47,True,https://twitter.com/mmunizcrf/status/1465793623585435648
1877,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1758,3448,1196,True,https://twitter.com/gojowink/status/1465793422510469126
1878,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',559,448,1196,True,https://twitter.com/izabelabss/status/1465793378218614793
1879,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',60,32,1196,True,https://twitter.com/lymaven/status/1465793329480753153
1880,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1657,1652,1196,True,https://twitter.com/uzumakibt/status/1465793306617651205
1881,'#promoção #oferta  Fone de Ouvido Apple AirPods Pro - MWP22BE/A - R$ 1.399,00  #Apple #BlackFriday #BlackFriday2021 https://t.co/hFgDviYK2L',37,24503,1,False,https://twitter.com/PromobitOficial/status/1465793265991573505
1882,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1356,910,1196,True,https://twitter.com/ccassleon/status/1465793215064379392
1883,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1310,1103,1196,True,https://twitter.com/wtfweasleys/status/1465793205216194565
1884,'unboxing do meu último mimo de blackfriday https://t.co/ywsb40w2Dn',1232,1429,1,False,https://twitter.com/nestapov/status/1465793178263506947
1885,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',727,672,3053,True,https://twitter.com/billdayzin/status/1465792928094298118
1886,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',163,15,1196,True,https://twitter.com/a_b_z_15/status/1465792920779374604
1887,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',13021,15806,1196,True,https://twitter.com/bieber_e_perry/status/1465792859307712525
1888,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1044,163,1196,True,https://twitter.com/RaynaraCordovil/status/1465792858569515013
1889,'🎁HOJE! #DiaDeDoar? Combater o consumismo da #BlackFriday e #CyberMonday... num lindo dia de generosidade global: 🤲🏽 Pedimos que considere fazer isso compartilhando uma #doação de ação, #oração ou doação através do Movimento #LaudatoSi’. #GivingTuesdayhttps://t.co/dgNkcRPZ48',72,135,0,False,https://twitter.com/vivalaudatosi/status/1465792802617323524
1890,'#promoção #oferta  Blusa Colcci Lisa com Bolso - Feminina - R$ 98,99  #moda #BlackFriday #BlackFriday2021 https://t.co/lu20W8rF7K',37,24503,1,False,https://twitter.com/PromobitOficial/status/1465792763040079882
1891,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',231,266,1196,True,https://twitter.com/Allan9409/status/1465792714197413890
1892,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',160,134,1196,True,https://twitter.com/marcelaabdc_/status/1465792702633676811
1893,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',359,333,1196,True,https://twitter.com/eumanureys/status/1465792680085049360
1894,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',87,12,1196,True,https://twitter.com/dudalzyx/status/1465792679820898309
1895,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',2143,1931,1196,True,https://twitter.com/CorrimaoAzuI/status/1465792656731254792
1896,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',2838,2653,1196,True,https://twitter.com/copIwt/status/1465792586065584131
1897,'#promoção #oferta  Cafeteira Mondial Dolce Arome C-30 - 18 Xícaras - R$ 89,91  #BlackFriday #BlackFriday2021 https://t.co/uI11l5x2i1',37,24503,1,False,https://twitter.com/PromobitOficial/status/1465792510299680780
1898,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',1179,1037,3053,True,https://twitter.com/tuittaduardo/status/1465792295375187969
1899,'Eu não sei quem eu achei que era nessa Black Friday. Kim Kardashian talvez? Tô zeradaaaaaaa#BlackFridayAmazon #BlackFriday #falida #MEMES',6,1,0,False,https://twitter.com/LivrosDaBru/status/1465792221139988483
1900,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',287,225,1196,True,https://twitter.com/tpwk_gi/status/1465792045465939977
1901,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',239,88,1196,True,https://twitter.com/iminlove1111/status/1465792020195196938
1902,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',10618,10821,1196,True,https://twitter.com/yoonstails/status/1465791989195198464
1903,'ATENÇÃO PARA AS ÚLTIMAS HORAS DA NOSSA SUPER BLACK FRIDAY!CONFIRA NOSSO SITE E APROVEITE A PROMOÇÃO COM 40% DE DESCONTO EM QUALQUER CONTA!LEMBRANDO TAMBÉM QUE AS SKINS *ÉPICAS E COMUNS* ESTÃO TOTALMENTE GRATUITAS!UTILIZE O CUPOM: BLACKFRIDAYhttps://t.co/8cEWte7Lwv https://t.co/dkyxDqlkyb',382,54,2,True,https://twitter.com/viniciusbn_/status/1465791824623198208
1904,'#promoção #oferta  [Parcelado] Kit de Brincos com Cristal Verde e Argolinha - R$ 39,90  #BlackFriday #BlackFriday2021 https://t.co/eUXPPzAAms',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465791753877925898
1905,'Aproveitem a Blackfriday @wrkits !Faltam poucos dias para encerrar.Utilize o cupom NOVEMBRO21 para 50% de desconto em quantos cursos quiser: https://t.co/n5lJGDNRHE',116,1199,0,False,https://twitter.com/WagnerRambo/status/1465791702631952385
1906,'Já viu a Black Friday da Caffeine Army? É a melhor chance do ano para você comprar o seu SuperCoffee com até 25% de desconto, receber brindes exclusivos e ainda concorrer a um Iphone 13 Pro Max! Aproveita aí logo que deve acabar já já: https://t.co/6oanPz3AbU',169,1,1,False,https://twitter.com/cesarcmagalhaes/status/1465791690892103680
1907,'#promoção #oferta  2 Pacotes Fralda Descartável Soft And - R$ 47,58  #bebe #baby #BlackFriday #BlackFriday2021 https://t.co/IFv7I4cMmQ',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465791505851944973
1908,'Até agora é isso que temos da blackfriday Ps: razão e sensibilidade foi na americanas e já teve unboxing https://t.co/eZJS6Ond9k',639,636,6,False,https://twitter.com/heyits_sb/status/1465791409244495874
1909,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',1165,786,1196,True,https://twitter.com/hwfalls/status/1465791382937903105
1910,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',947,689,1196,True,https://twitter.com/y2hutao/status/1465791288779976711
1911,'#promoção #oferta  [Parcelado] Jogo The - R$ 69,21  #xone #xboxOne #game #videogame #BlackFriday #BlackFriday2021 https://t.co/6syN9fKnZl',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465791001008689155
1912,'Veio aí moots, unboxing das comprinhas na @submarino na Blackfriday #SubFriday https://t.co/DASzlWdCme',639,636,13,False,https://twitter.com/heyits_sb/status/1465790902799155204
1913,'minha blackfriday esse ano foi perfeita ✨❤️ https://t.co/XgNN7I099q',2585,6514,15,False,https://twitter.com/otpjailey/status/1465790866937815041
1914,'Acabei de garantir o meu SuperCoffee com desconto na Black Friday da Caffeine Army, tá muito legal! É a chance perfeita pra quem quer experimentar o SuperCoffee e ainda concorrer ao Sorteio de Iphone 13 que eles estão fazendo! O link aqui pra quem quiser: https://t.co/uhBpCQPQ7h',0,13634,1,True,https://twitter.com/lojinhadoiphone/status/1465790863334903811
1915,'Acabei de garantir o meu SuperCoffee com desconto na Black Friday da Caffeine Army, tá muito legal! É a chance perfeita pra quem quer experimentar o SuperCoffee e ainda concorrer ao Sorteio de Iphone 13 que eles estão fazendo! O link aqui pra quem quiser: https://t.co/uhBpCQPQ7h',122,32,1,False,https://twitter.com/liliamsampaio/status/1465790841474195462
1916,'#Repost @lojinhadajoelma...Galerinha, ainda tem promoção de #BlackFriday hoje, hein? Quem ainda não adquiriu, corre no site e aproveita! Link na Bio! ♥️♥️ #lojinhadajoelma https://t.co/LTtXmAVm7q',4099,489,1,False,https://twitter.com/Arivelton13/status/1465790742685753358
1917,'Acabei de garantir o meu SuperCoffee com desconto na Black Friday da Caffeine Army, tá muito legal! É a chance perfeita pra quem quer experimentar o SuperCoffee e ainda concorrer ao Sorteio de Iphone 13 que eles estão fazendo! O link aqui pra quem quiser: https://t.co/CaL42Ik5Sw',553,232,0,False,https://twitter.com/danikbeck/status/1465790558128029696
1918,'#promoção #oferta  [Marketplace] [Parcelado] Secador de - R$ 79,00  #beleza #saude #BlackFriday #BlackFriday2021 https://t.co/IOWX8Tsjw1',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465790495645442058
1919,'#promoção #oferta  [Parcelado] Nest Mini (2ª geração): Smart Speaker com - R$ 149,00  #BlackFriday #BlackFriday2021 https://t.co/DN3W2Xuuz1',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465790246956810251
1920,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',18,4,1196,True,https://twitter.com/N4JUUUU/status/1465790019713568789
1921,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',72,6,1196,True,https://twitter.com/wholivesgy/status/1465789627814535177
1922,'#promoção #oferta  [Marketplace] [Parcelado] Cooktop 5 Bocas - R$ 389,91  #cookTop #BlackFriday #BlackFriday2021 https://t.co/HSgD6oU51s',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465789491168305158
1923,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',107,73,1196,True,https://twitter.com/liszbour/status/1465789476043698182
1924,'primeiro livro da blackfriday chegooou✨✨ só comprei 3, pq ja tinha comprado 5 umas duas semanas antes e n queria mais nada (só fantasma da ópera que NUNCA ENTROU EM PROMO👺👺👺👺)',514,281,0,False,https://twitter.com/theweatheergirl/status/1465789365595131905
1925,'#promoção #oferta  [Marketplace] Escrivaninha 1 Porta e - R$ 139,30  #moveis #decoracao #BlackFriday #BlackFriday2021 https://t.co/JxvYQRh8Xf',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465789239472398338
1926,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',442,380,1196,True,https://twitter.com/lowdefsoul/status/1465789214860222476
1927,'jurei q as promocoes da blackfriday iam continuar só mais 1 dia',454,339,0,False,https://twitter.com/tessaslibrary/status/1465789111973859337
1928,'Vale até HOJE! Promoção de #Seguroviagem com até 25% de desconto pela #BlackFriday, incluindo cobertura para Covid, essencial para viajar atualmente! Veja e aproveite: https://t.co/KDjksIFwPC https://t.co/g3AtSaTnqT',1082,60175,1,False,https://twitter.com/vambora/status/1465788979144495127
1929,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',489,385,1196,True,https://twitter.com/anythepatroa/status/1465788627166892043
1930,'O atendimento da @brastemp é um dos piores que já vi na minha vida, é  um misto de incompetência, má vontade e desrespeito. #BlackFriday. @consul @ElectroluxBr @LGdobrasil @SamsungBrasil @panasonic_br @philco_brasil, nunca se espelhem em brastemp',474,211,0,False,https://twitter.com/lucantnic/status/1465788522053312514
1931,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',811,490,1196,True,https://twitter.com/smendesara/status/1465788492626149377
1932,'#promoção #oferta  [Internacional] Jogo de Facas para Cozinha + Descascador - R$ 27,12  #BlackFriday #BlackFriday2021 https://t.co/JqTwIegSNn',37,24503,0,False,https://twitter.com/PromobitOficial/status/1465788483876925441
1933,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',237,51,1196,True,https://twitter.com/livbuwyg/status/1465788428218511364
1934,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',144,12,1196,True,https://twitter.com/Alinne74680708/status/1465788415472017412
1935,'Lojinha de produtos de Harry Potter deviam anunciar assim a BlackFriday: "PROMOÇÃO DE SIRIUS BLACK, OS PREÇOS LEVARAM UM AVADAH ENTÃO CORRA APROVEITAR."',1891,9916,15,False,https://twitter.com/ttdomaroto/status/1465788296253132807
1936,'Já viu a Black Friday da Caffeine Army? É a melhor chance do ano para você comprar o seu SuperCoffee com até 25% de desconto, receber brindes exclusivos e ainda concorrer a um Iphone 13 Pro Max! Aproveita aí logo que deve acabar já já: https://t.co/WuJRxZr6AJ',189,197,1,False,https://twitter.com/profmarciof/status/1465787892693966851
1937,'Não sabe qual o momento certo de migrar para nuvem?Aproveite as ofertas da #Black2021 para expandir o seu conhecimento em cloud.#fastlane #tecnologia #cisco #aws #cloud #cloudcomputing #tecnologia #blackfriday #segurança https://t.co/jsds7pIaxU',88,44,1,False,https://twitter.com/FastLaneBr/status/1465787814977679378
1938,'Adriane Galisteu é fashionista por natureza e usa muito bem a moda a seu favor. Na apresentação de um evento da Black Friday, a loira arrasou com um vestido curto brilhante e blazer na mesma altura.https://t.co/EizUSdhRXo#adrianegalisteu #fashionistas #blackfriday',395,954,1,False,https://twitter.com/elasnotapete/status/1465787811370569736
1939,'Corram das @CasasBahia! Dizem que tão fazendo desconto na blackfriday mas cancelam sua compra e deixam como vale no site sem a pessoa ter o direito de retirar... Fora que o produto que comprei está com estoque e eles me falaram que tinha acabado! #BlackFraudeCasasBahia',737,48,1,True,https://twitter.com/MauricioTadeu14/status/1465787739887091724
1940,'#MEUMUNDOPERSONALIZADO OFERTA 25% de desconto na loja inteira Código  [ BLACK25OFF ]  Válido: 27/12/2021 00:00:00  Mais cupons em:  &gt;&gt; https://t.co/GdSn9oBpG0#modaeacessorios #Desconto #BlackFriday #BlackFriday2021',2306,2825,0,False,https://twitter.com/tatutaduro/status/1465787734644117507
1941,'Últimas horas do Prorroga #BlackNagem! ⏰Não perca a chance! Vem, vem, vem! https://t.co/FfH9ppd96K#BlackFriday #Ofertas #seudiapedeNagem',445,9909,0,False,https://twitter.com/NagemComBr/status/1465787726473535491
1942,'@CasasBahia Caí foi no golpe de vocês da blackfriday kkkkkk vendem e cancelam depois',222,33,0,False,https://twitter.com/caiquenv1/status/1465787655300521995
1943,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',75,58,1196,True,https://twitter.com/jennywks/status/1465787514212564997
1944,'Sorteio ⚡ Relâmpago✨ Seguir: @livroscompromo✨ RT neste Tweet! (Sem citar)✨ RT no Tweet FIXADO! (Atual)✨ Comente o Box desejado! + #BlackFridaydaPromo📅  Resultado: 01/12🎁 Prêmio: UM dos BOXES da imagem! UM ganhador!🔗 https://t.co/byQtShEfFu https://t.co/RrBlXpDO6N',8158,7504,3053,True,https://twitter.com/littlewitchsty/status/1465787417173151749
1945,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',2271,2184,1196,True,https://twitter.com/skyfairyart/status/1465787279331500040
1946,'🛍️ CUPOM SUBMARINO! #BlackFriday #SubFriday 📌30% OFF no cupom CIABF30   👉https://t.co/f12XJFkum6   👉https://t.co/f12XJFkum6⚠️ Cupom válido para os itens da seleção https://t.co/fvlKzTKiDs',85,6,4,True,https://twitter.com/IngridKristinn2/status/1465787210037403657
1947,'Comprei um whey na blackfriday. Disseram que era bom. Não sei da qualidade nutricional, mas o sabor tá ó… uma bosta.',199,1118,1,False,https://twitter.com/rafastuchi/status/1465786643500216322
1948,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',806,371,1196,True,https://twitter.com/DIE4THYPE/status/1465786146835898368
1949,'✨ SORTEIO RESSACA BLACKFRIDAY ✨⏭️ Seguir @mozzeti ⏭️ RT nesse tweet e no tweet fixado!⏭️ Marcar um @ pra ganhar chocolate 🍫Resultado AMANHÃ! https://t.co/IA8N7rXbC2',692,1865,1196,True,https://twitter.com/yasisreading/status/1465786070994505738
